"guid","eventDate","locality","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","scientificName","order","genus","specificEpithet","validName","match","source","x"
"232750806","2006-06-06T00:00:00",NA,"37.95158","-5.01605",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750824","2006-03-15T00:00:00",NA,"38.01848","-5.144866",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750842","2006-03-27T00:00:00",NA,"38.01129","-5.165544",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750860","2006-05-05T00:00:00",NA,"37.96688","-4.704318",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750879","2007-04-10T00:00:00",NA,"38.34421","-3.274904",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750897","2007-04-16T00:00:00",NA,"38.34216","-3.232168",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750905","2007-04-17T00:00:00",NA,"38.31467","-3.179438",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232749902","1992-03-12T00:00:00",NA,"37.85077","-5.228062",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232749920","2002-01-22T00:00:00",NA,"37.94508","-4.898059",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232749939","1996-03-14T00:00:00",NA,"37.73939","-5.603307",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232749957","2002-02-06T00:00:00",NA,"37.95753","-4.786257",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232749975",NA,NA,"36.58042","-5.6611",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232749993","1995-04-24T00:00:00",NA,"37.92738","-4.954546",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750009","1997-04-09T00:00:00",NA,"37.8718","-6.475539",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750027","1999-04-23T00:00:00",NA,"37.976","-4.875767",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750045","1996-04-25T00:00:00",NA,"37.9611","-5.493551",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750063","1997-04-24T00:00:00",NA,"37.89703","-6.310184",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750081","2002-05-16T00:00:00",NA,"38.31232","-3.815667",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750108","1996-05-08T00:00:00",NA,"37.97598","-5.765611",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750126","1993-03-09T00:00:00",NA,"37.8996","-5.295788",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750144","1997-05-20T00:00:00",NA,"37.94785","-6.27806",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750162","1998-05-11T00:00:00",NA,"38.14946","-4.299129",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750180","1996-05-14T00:00:00",NA,"38.01194","-5.727911",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750199","2003-04-30T00:00:00",NA,"38.19512","-4.152786",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750207","2003-05-14T00:00:00",NA,"38.34961","-3.860407",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750225","1999-03-10T00:00:00",NA,"38.15135","-4.377692",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750243","2004-03-02T00:00:00",NA,"38.37841","-3.82338",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750261","1999-05-12T00:00:00",NA,"38.13515","-4.358367",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750298","2004-05-21T00:00:00",NA,"38.22915","-5.2687",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750306","1909-07-03T00:00:00",NA,"37.9323","-5.54987",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750324","1998-04-14T00:00:00",NA,"38.05103","-6.787284",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750342","2004-03-11T00:00:00",NA,"38.17381","-5.520884",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750360","1997-04-30T00:00:00",NA,"37.79148","-5.871261",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750379","1997-05-28T00:00:00",NA,"37.96762","-6.014364",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750397","2005-04-08T00:00:00",NA,"38.05092","-5.083625",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750405","2007-02-27T00:00:00",NA,"37.74876","-7.195161",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750423","2005-02-24T00:00:00",NA,"38.03564","-5.266681",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750441","2006-03-17T00:00:00",NA,"38.12428","-4.292694",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750478","2002-05-29T00:00:00",NA,"38.44068","-3.544672",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750496","1997-05-07T00:00:00",NA,"36.66015","-5.019391",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750504","2002-06-26T00:00:00",NA,"38.39992","-3.594595",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750522","2002-02-06T00:00:00",NA,"37.94617","-4.820225",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750540","2006-05-22T00:00:00",NA,"37.6326","-6.115743",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750559","2004-02-19T00:00:00",NA,"38.37378","-3.689925",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750577","2003-05-15T00:00:00",NA,"38.32146","-3.826076",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750595","2004-03-23T00:00:00",NA,"38.41438","-3.747537",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750603","2005-02-14T00:00:00",NA,"38.35869","-3.46783",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750621","2004-03-16T00:00:00",NA,"38.14169","-5.491974",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750658","2005-03-28T00:00:00",NA,"38.16324","-4.616494",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750676","2006-03-01T00:00:00",NA,"37.68706","-5.773812",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750694","2006-02-21T00:00:00",NA,"37.77269","-6.112298",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750702","2006-02-21T00:00:00",NA,"37.7566","-6.085409",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750720","2005-05-19T00:00:00",NA,"38.08479","-5.295172",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750739","2006-03-13T00:00:00",NA,"37.78844","-5.970828",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750757","2006-03-27T00:00:00",NA,"37.74242","-5.771918",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750775","2005-05-09T00:00:00",NA,"38.19069","-4.495073",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750793","2006-02-27T00:00:00",NA,"37.96459","-4.986811",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750801","2006-03-06T00:00:00",NA,"37.96879","-5.014289",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750838","2006-03-27T00:00:00",NA,"38.02315","-5.169026",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750856","2006-04-20T00:00:00",NA,"37.96992","-4.628617",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750874","2006-03-28T00:00:00",NA,"38.05118","-5.149466",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750892","2007-03-28T00:00:00",NA,"38.43973","-3.114753",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750900","2007-04-17T00:00:00",NA,"38.34624","-3.191017",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232749904","1992-03-17T00:00:00",NA,"37.85428","-5.209722",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232749922","1992-04-22T00:00:00",NA,"37.83671","-5.28602",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232749940","2002-05-07T00:00:00",NA,"38.39236","-3.51764",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232749959","2002-04-04T00:00:00",NA,"38.16118","-4.075741",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232749977","2002-04-15T00:00:00",NA,"38.34644","-3.871344",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750010","2000-05-18T00:00:00",NA,"37.87291","-7.21221",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750029","1992-05-26T00:00:00",NA,"38.01056","-5.38505",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750047","1996-04-25T00:00:00",NA,"37.94886","-5.506553",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750065","1992-06-05T00:00:00",NA,"37.94968","-5.054782",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750083","1992-06-19T00:00:00",NA,"37.88244","-5.331728",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750128","2007-05-15T00:00:00",NA,"37.68554","-7.345604",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750146","2004-03-10T00:00:00",NA,"38.30373","-3.676132",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750164","1998-05-12T00:00:00",NA,"38.15968","-4.237401",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750182","2003-03-14T00:00:00",NA,"38.21491","-4.169913",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750209","1996-05-23T00:00:00",NA,"37.88719","-6.083066",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750227","1999-03-10T00:00:00",NA,"38.1522","-4.368396",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750245","1996-05-21T00:00:00",NA,"37.96113","-5.452523",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750263","1996-05-29T00:00:00",NA,"37.94642","-5.666113",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750281","1999-06-09T00:00:00",NA,"38.12977","-4.282488",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750308","1998-03-12T00:00:00",NA,"37.91284","-6.788879",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750326","1997-03-11T00:00:00",NA,"37.90907","-5.822809",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750344","1997-04-08T00:00:00",NA,"37.9526","-5.892259",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750362","1997-05-09T00:00:00",NA,"37.89363","-6.056003",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750380","1998-05-20T00:00:00",NA,"38.02745","-6.71109",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750425","2005-03-16T00:00:00",NA,"38.09037","-5.43335",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750443","2006-04-03T00:00:00",NA,"38.09794","-4.113329",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750461","2007-04-10T00:00:00",NA,"38.30326","-3.605117",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750498","1999-06-07T00:00:00",NA,"38.17069","-4.229037",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750506","2002-01-25T00:00:00",NA,"37.85883","-5.00719",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750524","2002-02-06T00:00:00",NA,"37.94686","-4.818637",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750542","2003-02-20T00:00:00",NA,"38.12032","-4.12511",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750560","2003-04-01T00:00:00",NA,"38.24709","-4.095792",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750597","2004-04-13T00:00:00",NA,"38.39508","-3.75477",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750605","2005-02-15T00:00:00",NA,"38.35281","-3.499173",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750623","2004-03-30T00:00:00",NA,"38.13722","-5.535688",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750641","2006-01-18T00:00:00",NA,"37.79008","-6.051254",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750678","2007-01-18T00:00:00",NA,"37.54963","-6.484095",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750696","2006-02-21T00:00:00",NA,"37.7718","-6.111466",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750704","2005-04-19T00:00:00",NA,"38.40192","-5.396645",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750722","2005-05-19T00:00:00",NA,"38.08376","-5.28212",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750740","2006-03-13T00:00:00",NA,"37.78813","-5.969363",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750759","2006-03-27T00:00:00",NA,"37.75235","-5.775852",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750777","2005-04-14T00:00:00",NA,"38.02756","-4.652507",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750795","2006-02-27T00:00:00",NA,"37.96468","-5.003648",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750803","2006-03-06T00:00:00",NA,"37.98244","-4.999019",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750821","2006-03-15T00:00:00",NA,"37.99995","-5.11597",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750858","2006-04-28T00:00:00",NA,"38.05375","-4.480066",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750876","2007-03-20T00:00:00",NA,"38.33318","-3.281785",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750894","2007-04-16T00:00:00",NA,"38.32692","-3.235791",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750902","2007-04-17T00:00:00",NA,"38.34067","-3.172362",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232749909","2003-03-10T00:00:00",NA,"38.09831","-4.020808",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232749927","2002-01-24T00:00:00",NA,"37.94195","-4.91598",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232749945","1996-03-14T00:00:00",NA,"37.73353","-5.611112",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232749963","2002-05-30T00:00:00",NA,"38.41311","-3.554739",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232749981","1996-03-28T00:00:00",NA,"37.87271","-5.598797",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750015","1999-03-16T00:00:00",NA,"37.98519","-4.805419",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750033","1997-04-04T00:00:00",NA,"37.94684","-6.382772",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750051","1996-04-25T00:00:00",NA,"37.94502","-5.488001",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750088","1992-06-25T00:00:00",NA,"37.92984","-5.400756",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750114","2003-02-11T00:00:00",NA,"38.13302","-4.119212",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750132","2004-03-04T00:00:00",NA,"38.32066","-3.72421",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750150","1998-05-05T00:00:00",NA,"38.15955","-4.260478",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750169","2003-03-10T00:00:00",NA,"38.32875","-4.14777",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750187","2004-03-12T00:00:00",NA,"38.24782","-5.310769",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750213","1996-05-23T00:00:00",NA,"37.92703","-6.13282",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750231","2003-06-25T00:00:00",NA,"38.38071","-4.150422",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750268","1999-05-24T00:00:00",NA,"38.16878","-4.185226",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750286","1999-06-17T00:00:00",NA,"38.33879","-4.246263",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750312","1996-07-10T00:00:00",NA,"37.99682","-5.695196",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750330","2006-02-16T00:00:00",NA,"37.64582","-6.693848",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750349","2005-03-08T00:00:00",NA,"38.32238","-3.389977",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750367","2004-06-01T00:00:00",NA,"38.13112","-4.791004",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750385","1997-06-19T00:00:00",NA,"37.96299","-6.077562",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750411","2005-02-21T00:00:00",NA,"38.16229","-4.478456",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750448","2006-03-13T00:00:00",NA,"38.06773","-5.147796",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750466","2003-03-11T00:00:00",NA,"38.38896","-3.36891",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750484","2002-04-04T00:00:00",NA,"38.16985","-4.067592",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750510","2002-04-26T00:00:00",NA,"38.32343","-4.078177",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750529","2002-02-14T00:00:00",NA,"37.96564","-4.815219",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750547","2003-02-21T00:00:00",NA,"38.10981","-4.069571",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750565","2003-04-23T00:00:00",NA,"38.14599","-4.04943",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750583","2004-03-08T00:00:00",NA,"38.37034","-3.770459",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750628","2006-11-14T00:00:00",NA,"37.68564","-6.408514",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750646","2006-02-06T00:00:00",NA,"37.82086","-6.000036",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750664","2005-04-04T00:00:00",NA,"38.1142","-4.619998",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750682","2005-02-16T00:00:00",NA,"38.10556","-5.168496",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750709","2007-02-13T00:00:00",NA,"37.64711","-6.263417",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750727","2006-02-23T00:00:00",NA,"37.76024","-5.965829",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750745","2006-03-14T00:00:00",NA,"37.66655","-5.779295",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750763","2005-02-21T00:00:00",NA,"38.10995","-4.419801",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750781","2005-04-19T00:00:00",NA,"38.03436","-4.578394",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750808","2006-03-07T00:00:00",NA,"38.01526","-5.04472",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750826","2006-03-15T00:00:00",NA,"38.00628","-5.131823",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750844","2006-03-28T00:00:00",NA,"38.01399","-5.153642",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750862","2006-03-03T00:00:00",NA,"38.06879","-5.523453",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750880","2007-04-10T00:00:00",NA,"38.21146","-3.270361",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750899","2007-04-16T00:00:00",NA,"38.33652","-3.221188",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232750907","2007-04-18T00:00:00",NA,"38.36657","-3.165726",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232749911","2003-03-11T00:00:00",NA,"38.39229","-3.368686",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232749948","1992-05-11T00:00:00",NA,"37.89466","-5.292166",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
"232749966","1997-03-25T00:00:00",NA,"38.01983","-6.405521",NA,"Erophaca baetica Boiss.","Fabales","Erophaca","baetica","Erophaca baetica","Match","gbif",NA
