Group A: Perennial herbs or shrublets with a woody base, stemless or with well developed stem. Stipules usually foliaceous. Corolla bright showy yellow; keel broad (limb of keels c. 3–10 mm wide), wing-petals equaling or minutely shorter, very rarely longer than keels, if keels less than 3 mm wide then wing longer than keels. Standard orbicular or elliptic. Calyx gibbose at the base, at the teeth mouth open. Plants covered with basifixed hairs or rarely covered with medifixed hairs (section <em>Caraganella</em>).
01. sect. Chlorostachys Bunge.
Astragalus platyfoliolatus
Astragalus polybotrys
Astragalus przevalskianus
Astragalus pseudoamygdalinus
Astragalus pseudobrachystachys
Astragalus pseudobuchtormensis
Astragalus pseudoeremophysa
Astragalus pseudogompholobium
Astragalus pseudoibicinus
Astragalus pseudoibicinus subsp. kowlikoshensis
Astragalus pseudoibicinus subsp. pseudoibicinus.
Astragalus pseudoindurascens
Astragalus pseudojohannis
Astragalus pseudokurrumensis
Astragalus pseudomultijugus
Astragalus pseudopellitus
Astragalus pseudopinetorum
Astragalus pseudotitovii
Astragalus pseudotomentellus
Astragalus pseudoutriger
Astragalus pseudozagrosicus
Astragalus psilosepalus
Astragalus pulposus
Astragalus purpurascens
Astragalus pyrrhotrichus
Astragalus ramitensis
Astragalus rawianus
Astragalus remotijugus
Astragalus renzianus
Astragalus reticulato-venosus
Astragalus rhabdophorus
Astragalus rhizanthus
Astragalus rhizocephalus
Astragalus rhizocephalus subsp. hindukushensis
Astragalus rhizocephalus subsp. rhizocephalus
Astragalus rotundus
Astragalus rubellus
Astragalus rubrifolius
Astragalus rubrocalycinus
Astragalus rubromarginatus
Astragalus rubromarginatus subsp. oeroilanicus
Astragalus rubromarginatus subsp. rubromarginatus
Astragalus rubtzovii
Astragalus rufescens
Astragalus salangensis
Astragalus sanczirii
Astragalus sangcharakensis
Astragalus saremii
Astragalus sarytavicus
Astragalus savellanicus
Astragalus schanginianus
Astragalus schemachensis
Astragalus schmidii
Astragalus schutensis
Astragalus semilunatus
Astragalus sericeopuberulus
Astragalus sewertzowii
Astragalus shahsavarii
Astragalus shatuensis
Astragalus sisyrodites
Astragalus sojakii
Astragalus spitzenbergeri
Astragalus subinduratus
Astragalus subpenicillatus
Astragalus subrosulariformis
Astragalus subrosularis
Astragalus subspinescens
Astragalus substipitatus
Astragalus subverticillatus
Astragalus syreitschikovii
Astragalus takharensis
Astragalus talassicus
Astragalus taldicensis
Astragalus tanaiticus
Astragalus terekliensis
Astragalus titovii
Astragalus tomentellus
Astragalus touranicus
Astragalus trachycarpus
Astragalus tremolsianus
Astragalus trichostigma
Astragalus tschimganicus
Astragalus tupalangi
Astragalus urbanus
Astragalus urmiensis
Astragalus utriger
Astragalus varakensis
Astragalus varzobicus
Astragalus vereskensis
Astragalus vexans
Astragalus virens
Astragalus volkii
Astragalus vulcanicus
Astragalus webbianus
Astragalus wolgensis
Astragalus zagrosicus
Astragalus zangooianus
Astragalus zarokoensis
Astragalus zaprjagaevii
Astragalus ziaratensis
09. sect. Hololeios Sirj. & Rech.f.
Astragalus hololeios
10. sect. Erionotus Bunge.
Astragalus adpressepilosus
Astragalus babatagii
Astragalus babatagii subsp. indurescens
Astragalus bischkendicus
Astragalus calamistratus
Astragalus catabostrychos
Astragalus chingoanus
Astragalus chodshamastonicus
Astragalus citrinus
Astragalus citrinus subsp. citrinus
Astragalus citrinus subsp. barrowianus
Astragalus citrinus subsp. khorasanicus
Astragalus curvipes
Astragalus densus
Astragalus echanensis
Astragalus erionotus
Astragalus erubescens
Astragalus floccosifolius
Astragalus ikonnikovii
Astragalus kelikanensis
Astragalus korolkovii
Astragalus lalandei
Astragalus lanuginosus
Astragalus mironovii
Astragalus mucidus
Astragalus ochranthus
Astragalus omissus
Astragalus papillosus
Astragalus pseudobabatagii
Astragalus unilocularis
11. sect. Astragalus.
Astragalus acanthochristianopsis
Astragalus akkensis
Astragalus albovillosus
Astragalus aleppicus
Astragalus aleppicus subsp. aleppicus
Astragalus aleppicus subsp. megaloceras
Astragalus anthosphaerus
Astragalus baissunensis
Astragalus basineri
Astragalus bezudensis
Astragalus borraginaceus
Astragalus caraganae
Astragalus caryolobus
Astragalus christianus
Astragalus christianus subsp. christianus
Astragalus christianus subsp. sintenisii
Astragalus cilicius
Astragalus columnaris
Astragalus diyarbakirensis
Astragalus drupaceus
Astragalus eigii
Astragalus elatior
Astragalus faurei
Astragalus gilvus
Astragalus graecus
Astragalus harpocarpus
Astragalus hedgei
Astragalus huber-morathii
Astragalus ilachchiensis
Astragalus lacei
Astragalus macrocarpus
Astragalus macrocarpus subsp. macrocarpus
Astragalus macrocarpus subsp. lefkarensis
Astragalus maurorum
Astragalus melanophrurius
Astragalus nervulosus
Astragalus neurocarpus
Astragalus nigrocalycinus
Astragalus nuciferus
Astragalus orthocarpoides
Astragalus orthocarpus
Astragalus pisidicus
Astragalus pseudo-orthocarpus
Astragalus rahiminejadii
Astragalus retamocarpus
Astragalus rosae
Astragalus sabzakensis
Astragalus salehabadensis
Astragalus schizotropis
Astragalus siahderrensis
Astragalus silifkeense
Astragalus sulfuratus
Astragalus tephrosioides
Astragalus torbathaydariyehensis
Astragalus turkestanus
Astragalus zarreianus
12. sect. Christianophysa Podlech & Kirchhoff.
Astragalus victoriae
13. sect. Lithoon (Nevski) Gontsch.
Astragalus sieversianus
14. sect. Chronopus Bunge.
Astragalus bazmanicus
Astragalus dactylocarpus
Astragalus dactylocarpus subsp. dactylocarpus
Astragalus dactylocarpus subsp. acinaciferus
Astragalus ensifer
Astragalus fruticosus
Astragalus gombo
Astragalus gomboeformis
Astragalus jesdianus
Astragalus khaneradarensis
Astragalus sieberi
Astragalus sparsus
Astragalus trigonus
Astragalus vanillae
15. sect. Eremophysa Bunge.
Astragalus chiwensis
Astragalus citoinflatus
Astragalus jarmalii
Astragalus kahiricus
Astragalus kelifii
Astragalus lehmannianus
Astragalus leiophysa
Astragalus litwinowii
Astragalus maximowiczii
Astragalus rassulovae
Astragalus sphaerophysa
Astragalus tatjanae
Astragalus winkleri
16. sect. Alopecuroidei DC.
Astragalus alopecias
Astragalus alopecuroides
Astragalus alopecuroides subsp. alopecuroides
Astragalus alopecuroides subsp. grosii
Astragalus alopecurus
Astragalus arasbaranensis
Astragalus aytatchii
Astragalus bahcesarayensis
Astragalus burqinensis
Astragalus crinitus
Astragalus dasysemius
Astragalus dictyolobus
Astragalus dipsaceus
Astragalus ebrahimabadensis
Astragalus echinops
Astragalus ehrenbergii
Astragalus ekicii
Astragalus elatus
Astragalus eximius
Astragalus foliosus
Astragalus genuflexus
Astragalus globiceps
Astragalus gymnalopecias
Astragalus hamadanus
Astragalus hymenocalyx
Astragalus jessenii
Astragalus kirrindicus
Astragalus kulabensis
Astragalus kushmasarensis
Astragalus latianicus
Astragalus maabudii
Astragalus macrocephalus
Astragalus macrocephalus subsp. macrocephalus
Astragalus macrocephalus subsp. cucullaris
Astragalus macrocephalus subsp. finitimus
Astragalus megalotropis
Astragalus mogoltavicus
Astragalus neoassadianus
Astragalus neomaassoumianus
Astragalus obtusifolius
Astragalus oocephalus
Astragalus ovabaghensis
Astragalus panduratus
Astragalus phlomoides
Astragalus ponticus
Astragalus pseudovulpinus
Astragalus saetiger
Astragalus sarzehensis
Astragalus schahrudensis
Astragalus sericostachys
Astragalus speciosus
Astragalus stepporum
Astragalus turbinatus
Astragalus tawilicus
Astragalus uhlwormianus
Astragalus vulpinus
17. sect. Alopecioides Gontsch.
Astragalus terrae-rubrae
18. sect. Laxiflori C.Agerer-Kirchhoff.
Astragalus azraqensis
Astragalus baijiensis
Astragalus bracteosus
Astragalus chlorostegius
Astragalus decurrens
Astragalus erythrotaenius
Astragalus gigantostegius
Astragalus petropolitanus
19. sect. Eremophysopsis Gontsch.
Astragalus sericopetalus
20. sect. Pseudosesbanella Podlech.
Astragalus falconeri
Astragalus falconeri var. falconeri
Astragalus falconeri var. pilosus
Astragalus hoffmeisteri
Astragalus notabilis
21. sect. Mesocarpon Gontsch.
Astragalus nigritus
Astragalus pseudoquisqualis
Astragalus quisqualis
22. sect. Skythropos N.D.Simpson.
Astragalus datunensis
Astragalus griersonii
Astragalus kongrensis
Astragalus licentianus
Astragalus nanfengensis
Astragalus skythropos
Astragalus yunnanensis
Astragalus yunnanensis subsp. yunnanensis
Astragalus yunnanensis subsp. incanus
Astragalus yunnanensis var. glabricalyx
23. sect. Galegiformes DC.
Astragalus basiflorus
Astragalus brachytrichus
Astragalus calcicola
Astragalus chengkangensis
Astragalus concretus
Astragalus dumetorum
Astragalus forrestii
Astragalus galegiformis
Astragalus graveolens
Astragalus gymnopodus
Astragalus hancockii
Astragalus isabellae
Astragalus japonicus
Astragalus khasianus
Astragalus kialensis
Astragalus kuramensis
Astragalus lamalaensis
Astragalus lobbichleri
Astragalus lucidus
Astragalus matiensis
Astragalus maxwellii
Astragalus minshanensis
Astragalus moupinensis
Astragalus nainitalensis
Astragalus paroensis
Astragalus poluninii
Astragalus pseudohofmeisteri
Astragalus rhododendrophila
Astragalus stewartii
Astragalus stipulatus
Astragalus trichocarpus
Astragalus vicia
Astragalus xiqingshanicus
Astragalus yamamotoi
Astragalus zadaensis
24. sect. Macropodium Freyn.
Astragalus macropodium
25. sect. Gontscharoviella Kamelin.
Astragalus alaicus
Astragalus alatavicus
Astragalus bamianicus
Astragalus devestitus
Astragalus dignus
Astragalus galiifolius
Astragalus hedgeanus
Astragalus kaschkadarjensis
Astragalus neubauerianus
Astragalus nevskii
Astragalus pamirensis
Astragalus patentivillosus
Astragalus rassoulii
Astragalus toppinianus
26. sect. Aegacantha Bunge.
Astragalus ajfreidii
Astragalus ajfreidii subsp. ajfreidii
Astragalus ajfreidii subsp. brevivexillatus
Astragalus aloisii
Astragalus altimurensis
Astragalus antheliophorus
Astragalus antoninae
Astragalus atraphaxifolius
Astragalus baghlanensis
Astragalus bobrovii
Astragalus bornmuelleranus
Astragalus caroli-henrici
Astragalus confertissimus
Astragalus discernendus
Astragalus discernendus subsp. discernendus
Astragalus discernendus subsp. polyneurus
Astragalus dsharfii
Astragalus endytanthus
Astragalus franziskae
Astragalus freitagii
Astragalus grahamianus
Astragalus gregarius
Astragalus hadroacanthus
Astragalus hostilis
Astragalus infestus
Astragalus interiectus
Astragalus koikitaensis
Astragalus lamondiae
Astragalus langtangensis
Astragalus lasiosemius
Astragalus leiosemius
Astragalus leiosemius subsp. leiosemius
Astragalus leiosemius subsp. orientalis
Astragalus leptus
Astragalus leptus subsp. ghazniensis
Astragalus leptus subsp. leptus
Astragalus leptus subsp. longipedunculatus
Astragalus melanochiton
Astragalus molestus
Astragalus montis-parrowii
Astragalus multiceps
Astragalus nepalensis
Astragalus nigrivestitus
Astragalus nigrocalyx
Astragalus oihorensis
Astragalus oplites
Astragalus parkeri
Astragalus parwanicus
Astragalus pecten-erinis
Astragalus pecten-hystricis
Astragalus phalacrophyton
Astragalus podlechii
Astragalus polyacanthus
Astragalus pseudoangustifolius
Astragalus psilacanthus
Astragalus psilacanthus subsp. psilacanthus
Astragalus psilacanthus subsp. pseudopsilocentros
Astragalus psilocentros
Astragalus raphiodontus
Astragalus roschanicus
Astragalus rubescens
Astragalus sharestanicus
Astragalus stenopterus
Astragalus strigosostipulatus
Astragalus terrestris
Astragalus vallis-astoris
Astragalus wendelboi
Astragalus zanskarensis
27. sect. Scheremeteviana O. & B.Fedtsch.
Astragalus cystocarpus
Astragalus darwasicus
Astragalus longistipitatus
Astragalus mundulus
Astragalus ovczinnikovii
Astragalus scheremetevianus
28. sect. Bungeastrum Gontsch.
Astragalus insignis
Astragalus taschkutanus
29. sect. Chrysopterus Y.C.Ho.
Astragalus brevialatus
Astragalus chrysopterus
30. sect. Leptophysa Vved.
Astragalus leptophysus
31. sect. Lithophilus Bunge.
Astragalus dalaiensis
Astragalus kashmirensis
Astragalus lithophilus
Astragalus munroi
32. sect. Rhabdotus Boiss.
Astragalus venulosus
Astragalus venulosus subsp. venulosus
Astragalus venulosus subsp. irqensis
33. sect. Hookeriana Podlech.
Astragalus acaulis
34. sect. Pogonotropis Bunge.
Astragalus physocalyx

Group B: Annuals or perennials, herbaceous, caulescent, with developed stem, rarely caespitose. Plant covered only with basifixed hairs. Calyx closed at the teeth mouth. Corrola yellow or purplish. Keels narrow, usually shorter than the wing-petals. Standard elliptic or oblong, rarely orbicular. Vegetative parts covered with basifixed hairs.
35. sect. Annulares DC.
Astragalus annularis
Astragalus drepanocarpus
36. sect. Oroboidei A. Gray.
Astragalus aflatunensisa
Astragalus alaschanus
Astragalus alpinus
Astragalus alpinus subsp. alpinus
Astragalus alpinus subsp. arcticus 
Astragalus austrosachalinensis
Astragalus brachytropis
Astragalus caeruleopetalinus
Astragalus chateri
Astragalus clarkeanus
Astragalus crassifolius
Astragalus dabanshanicus
Astragalus daqingshanicus
Astragalus dengolanensis
Astragalus dutreuilii
Astragalus facetus
Astragalus gongshanensis
Astragalus hemiphaca
Astragalus kokandensis
Astragalus kongurensis
Astragalus kurgankolensis
Astragalus laceratus
Astragalus latiunguiculatus
Astragalus lhorongensis
Astragalus luxurians
Astragalus macropterus
Astragalus nangxianensis
Astragalus neo-assaabadensis
Astragalus nigrodentatus
Astragalus norvegicus
Astragalus ochotensis
Astragalus ohbaensis
Astragalus olchonensis
Astragalus pavlovii
Astragalus peterae
Astragalus politovii
Astragalus puberulus
Astragalus regestus
Astragalus sachalinensis
Astragalus schmakovii
Astragalus sedaensis
Astragalus sherriffii
Astragalus shiroumaensis
Astragalus strizhovae
Astragalus taipaishanensis
Astragalus vallicoides
Astragalus vallicola
Astragalus versicolor
37. sect. Theiochrus Bunge.
Astragalus botryophorus
Astragalus siliquosus
Astragalus siliquosus subsp. siliquosus
Astragalus siliquosus subsp. stramineus
Astragalus simonii
Astragalus yilmazii
38(146). sect. Harpilobus Bunge.
Astragalus arpilobus
Astragalus arpilobus subsp. arpilobus
Astragalus arpilobus subsp. drobovii
Astragalus arpilobus subsp. hauarensis
Astragalus campylorhynchus
Astragalus crenatus
Astragalus eremophilus
Astragalus eremophilus subsp. eremophilus
Astragalus eremophilus subsp. makranicus
Astragalus juvenalis
Astragalus laricus
Astragalus longidentatus
Astragalus mareoticus
Astragalus reesei
Astragalus reticulatus
39. sect. Aulacolobus Bunge.
Astragalus guttatus
40. sect. Thlaspidium Lipsky.
Astragalus thlaspi
41. sect. Oxyglottis Bunge.
Astragalus biserrula
Astragalus compositus
Astragalus crispocarpus
Astragalus oxyglottis
Astragalus schmalhausenii
Astragalus vicarius
42. sect. Hemiphragmium (W.D.J.Koch) Bunge.
Astragalus australis
Astragalus beketovii
Astragalus changaicus
Astragalus chorinensis
Astragalus chubsugulicus
Astragalus gorczakovskii
Astragalus gorodkovii
Astragalus kaufmannii
Astragalus kenteicus
Astragalus klementzii
Astragalus kolymensis
Astragalus pseudoaustralis
Astragalus sarchanensis
Astragalus sobolevskiae
Astragalus tolmaczevii
Astragalus trigonocarpus
Astragalus tschujensis
Astragalus tugarinovii
Astragalus tumninensis
Astragalus vaginatus
43(115). sect. Sesamei DC.
Astragalus asterias
Astragalus biovulatus
Astragalus camariensis
Astragalus cornu-bovis
Astragalus coronilla
Astragalus coronilla subsp. coronilla
Astragalus coronilla subsp. semnanicus
Astragalus filicaulis
Astragalus geniculatus
Astragalus gryphus
Astragalus kerkukiensis
Astragalus longicaulis
Astragalus persepolitanus
Astragalus pseudosinaicus
Astragalus raphaelis
Astragalus remanens
Astragalus saharae
Astragalus schimperi
Astragalus scorpioides
Astragalus sesameus
Astragalus sesamoides
Astragalus sinaicus
Astragalus stella
Astragalus tadmorensis
Astragalus transjoricus
Astragalus tribuloides
Astragalus triradiatus
Astragalus uninodus
44. sect. Brachylobium Boiss.
Astragalus aestivorum
Astragalus azizii
Astragalus bashmensis
Astragalus confertiformis
Astragalus daenensis
Astragalus dasycarpus
Astragalus minutulus
Astragalus penetratus
Astragalus yazdii
Astragalus zerdanus
45. sect. Brachycarpus Boriss.
Astragalus athranthus
Astragalus barclayanus
Astragalus bashgalensis
Astragalus bowes-lyonii
Astragalus brachysemia
Astragalus densiflorus
Astragalus despectus
Astragalus fetissowii
Astragalus handelii
Astragalus heterodontus
Astragalus imetensis
Astragalus jagnobicus
Astragalus karakorensis
Astragalus kunlunensis
Astragalus longiracemosus
Astragalus luteiflorus
Astragalus mahoschanicus
Astragalus malcolmii
Astragalus melanostachys
Astragalus mieheorum
Astragalus miseriflorus
Astragalus nanshanicus
Astragalus pishanxianensis
Astragalus porphyrocalyx
Astragalus pseudojagnobicus
Astragalus pseudomahoschanicus
Astragalus pseudoversicolor
Astragalus rytidocarpus
Astragalus sagastaigolensis
Astragalus schugnanicus
Astragalus subscaposus
Astragalus thomsonii
Astragalus tulinovii
Astragalus valerii
Astragalus villosulus
46. sect. Dasyphyllium Bunge.
Astragalus calophyllus
Astragalus cedreti
Astragalus chrysochlorus
Astragalus cretaceus
Astragalus densifolius
Astragalus densifolius subsp. densifolius
Astragalus densifolius subsp. amasiensis
Astragalus densifolius subsp. ayashensis
Astragalus distinctissimus
Astragalus emarginatus
Astragalus eriophylloides
Astragalus haussknechtii
Astragalus lanatus
Astragalus listoniae
Astragalus oxytropifolius
47. sect. Melilotopsis Gontsch.
Astragalus aurantiacus
Astragalus capillipes
Astragalus dependens
Astragalus guinanicus
<li><a href="http://astragalusofworld.com/astragalus-guinanicus-y-h-wu-f-albiflorus/">Astragalus guinanicu f. albiflorus
Astragalus huiningensis
Astragalus melilotoides
Astragalus satoi
Astragalus tenuis
48. sect. Mikrophyton Podlech.
Astragalus mikrophytoides
Astragalus mikrophyton
Astragalus tatlii
49. sect. Stipitella Podlech.
Astragalus cuneifolius
Astragalus eustrophacanthus
Astragalus massagetowii
Astragalus stipitatus
Astragalus stipitatus subsp. stipitatus
Astragalus stipitatus subsp. shatuensis
</blockquote>
50. sect. Irineae Boriss.
Astragalus amherstianus
Astragalus irinae
Astragalus jabbor-khailii
Astragalus nanellus
Astragalus saxifractor
Astragalus subumbellatus
Astragalus truncato-alatus
51. sect. Rechingeria Podlech.
Astragalus karateginii
52. sect. Thaumasiophaca Podlech.
Astragalus thaumasios
53. sect. Drepanodes Bunge.
Astragalus falciformis
Astragalus maritimus
Astragalus nemorosus
Astragalus reinii
54. sect. Grammocalyx Bunge.
Astragalus lineatus
55. sect. Plagiophaca Maassoumi & Podlech.
Astragalus nezva-montis
Astragalus plagiophacos
Astragalus inexpectatus
56. sect. Aberrantes Podlech.
Astragalus claussii
Astragalus vassilczenkoi
57. sect. Woronowia Podlech & M.Ekici.
Astragalus mirus

Group C: Annuals or perennials, herbaceous, caulescent; stem rarely fistulate. Plant covered with basifixed or rarely medifixed hairs. Corolla yellow or purplish. Keels narrow, usually shorter than the wing-petals. This group is usually growing in humid habitats or meadows. Pods ovoid, cylindric straight or arcuat.
58(147). sect. Bucerates DC.
Astragalus algarbiensis
Astragalus cymbicarpos
Astragalus edulis
Astragalus hamosus
Astragalus maroccanus
Astragalus solandri
Astragalus trimestris
59. sect. Cyamodes Bunge.
Astragalus boeticus
60. sect. Glycyphyllos Bunge.
Astragalus fraxinifolius
Astragalus glycyphylloides
Astragalus glycyphyllos
Astragalus magnificus
Astragalus paraglycyphyllos
Astragalus reflexistipulus
61(148). sect. Synochreati DC.
Astragalus acmonotrichus
Astragalus fragrans
Astragalus gaeobotrys
Astragalus levieri
Astragalus mugliensis
Astragalus rubicundus
62. sect. Sisyrophorus Bunge.
Astragalus aydosensis
Astragalus nigdeanus
Astragalus pelliger
Astragalus serpentinicola
63. sect. Uliginosi A. Gray .
Astragalus discessiflorus
Astragalus falcatus
Astragalus odoratus
Astragalus peduncularis
Astragalus qitaiensis
Astragalus schelichowii
Astragalus sikokianus
Astragalus uliginosus

Group D: Annual or perennial, covered with only basifixed hairs. Corolla yellow. Keel equaling or longer than wing petals. Keels ca. 6–9 mm wide, limb longer than claw. Growing in China, Taiwan, Japan and Central Asia.
