species,DR
Astragalus_looseri,0.429668952061677
Astragalus_fastidius,0.465538490984463
Astragalus_hornii,0.465538490984463
Astragalus_cochabambensis,0.42110313010279
Astragalus_palmeri,0.450956233320803
Astragalus_gruinus,0.489761763526067
Astragalus_wootonii,0.489761763526067
Astragalus_garbancillo,0.232751736145044
Astragalus_chamaemeniscus,0.261393174794773
Astragalus_sprucei,0.261393174794773
Astragalus_bergii,0.304605107094584
Astragalus_brackenridgei,0.304605107094584
Astragalus_micranthellus,0.301206019246882
Astragalus_neuquenensis,0.370146131268429
Astragalus_illinii,0.370146131268429
Astragalus_palenae,0.391971698897892
Astragalus_chubutensis,0.391971698897892
Astragalus_nudus,0.409878045033145
Astragalus_berteri,0.409878045033145
Astragalus_richii,0.296394719233946
Astragalus_bustillosii,0.383387452233699
Astragalus_cryptanthus,0.383387452233699
Astragalus_burkartii,0.351470140474746
Astragalus_geminiflorus,0.363454774415614
Astragalus_romasanus,0.444831946984482
Astragalus_crymophilus,0.444831946984482
Astragalus_peruvianus,0.384600693109067
Astragalus_minimus,0.384600693109067
Astragalus_suberosus,0.163858625698559
Astragalus_peregrinus,0.163858625698559
Astragalus_froedinii,0.220153690313504
Astragalus_mareoticus,0.220153690313504
Astragalus_himalayanus,0.247935359050069
Astragalus_saxifractor,0.390361327503769
Astragalus_amherstianus,0.390361327503769
Astragalus_australis,0.349860918060012
Astragalus_alpinus,0.349860918060012
Astragalus_mongutensis,0.28803708496934
Astragalus_pullus,0.366388999472311
Astragalus_tataricus,0.428237502520772
Astragalus_sungpanensis,0.5222318816808
Astragalus_kuschakewiczi,0.556596824804256
Astragalus_baxoiensis,0.748260313729061
Astragalus_havianus,0.748260313729061
Astragalus_mattam,0.542497431938844
Astragalus_confertus,0.680808257340451
Astragalus_strictus,0.871846289829955
Astragalus_minutidentatus,0.871846289829955
Astragalus_persepolitanus,0.129616118131468
Astragalus_hauarensis,0.177633086273203
Astragalus_camptoceras,0.227946739116164
Astragalus_campylorhynchus,0.36634218602611
Astragalus_campylorrhynchus,0.36634218602611
Astragalus_sesamoides,0.206843726060807
Astragalus_bakaliensis,0.274742961026173
Astragalus_scorpiurus,0.366168875548549
Astragalus_subumbellatus,0.366168875548549
Astragalus_stalinskyi,0.240817903601165
Astragalus_rytilobus,0.439985863406441
Astragalus_filicaulis,0.439985863406441
Astragalus_campylotrichus,0.303002776176743
Astragalus_dipelta,0.303002776176743
Astragalus_kadshorensis,0.18377522562186
Astragalus_hispidulus,0.248129262630841
Astragalus_glaux,0.330622588229968
Astragalus_bourgaeanus,0.330622588229968
Astragalus_hypoglottis,0.22156842477665
Astragalus_cretaceus,0.29192197599266
Tragacantha_densifolia,0.369546291299171
Tragacantha_emarginata,0.369546291299171
Astragalus_onobrychioides,0.292260060758286
Astragalus_incertus,0.292260060758286
Astragalus_asterias,0.394140328231032
Astragalus_tribuloides,0.50635110869178
Astragalus_schimperi,0.50635110869178
Astragalus_geniculatus,0.388404053917718
Astragalus_corrugatus,0.502398649503283
Astragalus_sesameus,0.596486240853334
Astragalus_stella,0.596486240853334
Astragalus_hyalolepis,0.285632607720029
Astragalus_cicer,0.307243220130818
Astragalus_aduncus,0.446148661902317
Astragalus_cancellatus,0.446148661902317
Astragalus_anserinifolius,0.372435847495226
Astragalus_eriocarpus,0.485536052299337
Astragalus_austroaegaeus,0.485536052299337
Astragalus_comosus,0.458044121633733
Astragalus_spachianus,0.490228664892068
Astragalus_eriopodus,0.614931572174053
Astragalus_macrostachys,0.614931572174053
Astragalus_algerianus,0.35226428891983
Astragalus_ninae,0.375892179317281
Astragalus_grammocalyx,0.392910068357077
Astragalus_gezeldarensis,0.40216350538469
Astragalus_arguricus,0.507411066238743
Astragalus_adzharicus,0.507411066238743
Astragalus_stevenianus,0.473244729590482
Astragalus_leontinus,0.593576151910322
Astragalus_onobrychis,0.593576151910322
Astragalus_captiosus,0.481934898718039
Astragalus_ornithopodioides,0.590820302177654
Astragalus_zuvanticus,0.590820302177654
Astragalus_conspicuus,0.54235919903658
Astragalus_sevangensis,0.600688897712051
Astragalus_mossulensis,0.600688897712051
Astragalus_shagalensis,0.467317441558749
Astragalus_setulosus,0.573017134373727
Astragalus_goktschaicus,0.573017134373727
Astragalus_teheranicus,0.627834572436545
Astragalus_lilacinus,0.627834572436545
Astragalus_hajastanus,0.60277920156724
Astragalus_bungeanus,0.662534822020224
Astragalus_vegetus,0.662534822020224
Astragalus_turolensis,0.153950574552991
Astragalus_sulcatus,0.159539718753443
Astragalus_ammotrophus,0.220756002444848
Tragacantha_ammodendron,0.272707495774238
Astragalus_podolobus,0.331963784865061
Astragalus_squarrosus,0.564074666498883
Astragalus_oldenburgii,0.564074666498883
Astragalus_nigricans,0.609800448085062
Astragalus_unifoliolatus,0.761757383832263
Astragalus_macrobotrys,0.761757383832263
Astragalus_ammodendron,0.830030551243693
Astragalus_igniarius,0.830030551243693
Astragalus_hyrcanus,0.579440504050483
Astragalus_cognatus,0.697122226041893
Astragalus_karakugensis,0.697122226041893
Astragalus_macrocladus,0.674366047299387
Astragalus_paucijugus,0.738234794289266
Astragalus_brachypus,0.738234794289266
Astragalus_medius,0.185644308446777
Astragalus_macrotropis,0.185644308446777
Astragalus_kifonsanicus,0.187462399397822
Astragalus_arenarius,0.201308827943889
Astragalus_miniatus,0.321569851585462
Astragalus_discolor,0.321569851585462
Astragalus_megalomerus,0.235529938006672
Astragalus_nivalis,0.251105121186816
Astragalus_angustissimus,0.261508229264366
Astragalus_tenuifolius,0.309078538253427
Astragalus_agrestis,0.431365201350601
Astragalus_danicus,0.431365201350601
Astragalus_baranovii,0.301250909306543
Astragalus_dolichocarpus,0.301250909306543
Astragalus_asper,0.280302677728054
Astragalus_roseus,0.284947083806251
Astragalus_arganaticus,0.312727227420391
Astragalus_alitschuri,0.312727227420391
Astragalus_afghanomontanus,0.315382553077726
Astragalus_rhacodes,0.41375585620988
Astragalus_namanganicus,0.41375585620988
Astragalus_ornithorrhynchus,0.333022915986893
Astragalus_megalanthus,0.385103847355694
Astragalus_rupifragus,0.385103847355694
Astragalus_inopinatus,0.507391626657701
Astragalus_laxmannii,0.507391626657701
Astragalus_dilutus,0.389089356254725
Astragalus_platyphyllus,0.435710035022776
Astragalus_tibetanus,0.749577044351458
Astragalus_austrosibiricus,0.749577044351458
Astragalus_muschketovii,0.392689964001587
Astragalus_heptapotamicus,0.392689964001587
Astragalus_austriacus,0.385416256244192
Astragalus_laguroides,0.457269914680887
Astragalus_lupulinus,0.457269914680887
Astragalus_petropylensis,0.456608144736856
Astragalus_ellipsoideus,0.456608144736856
Astragalus_follicularis,0.471118917081443
Astragalus_brevifolius,0.471118917081443
Astragalus_calycinus,0.44178122242529
Astragalus_scaberrimus,0.490050403816407
Astragalus_ammodytes,0.490050403816407
Astragalus_managildensis,0.302416469035504
Astragalus_dianthus,0.342966395670631
Astragalus_hissaricus,0.342966395670631
Astragalus_georgii,0.363147134779863
Astragalus_brachylobus,0.363147134779863
Astragalus_macropus,0.362956791218304
Astragalus_zingeri,0.419076365478581
Astragalus_albicaulis,0.419076365478581
Astragalus_subuliformis,0.412825254807472
Astragalus_argyroides,0.412825254807472
Astragalus_leptocaulis,0.377676105681867
Astragalus_masenderanus,0.400405576927274
Astragalus_fedtschenkoanus,0.400405576927274
Astragalus_triqueter,0.351729322404423
Astragalus_kasachstanicus,0.380631984986974
Tragacantha_angarensis,0.423233908449726
Astragalus_scoparius,0.505239376964429
Astragalus_semenovii,0.505239376964429
Astragalus_kurdaicus,0.462970219013826
Astragalus_physodes,0.671736001510246
Astragalus_physocarpus,0.671736001510246
Astragalus_tephrolobus,0.381610264429866
Astragalus_testiculatus,0.427599193834932
Astragalus_sumbari,0.498902832012329
Astragalus_turcomanicus,0.498902832012329
Astragalus_suffalcatus,0.548113672090954
Astragalus_ruscifolius,0.548113672090954
Astragalus_microcalycinus,0.482389276397644
Astragalus_turczaninowii,0.482389276397644
Astragalus_dolichophyllus,0.333094150150175
Astragalus_krauseanus,0.548479906243403
Astragalus_xanthomeloides,0.548479906243403
Astragalus_maverranagri,0.475993800803517
Astragalus_vesicarius,0.49079746208516
Astragalus_iskanderi,0.49079746208516
Astragalus_pseudonobilis,0.483244500075064
Astragalus_schrenkianus,0.483244500075064
Astragalus_mugodsharicus,0.389842454116471
Astragalus_roemeri,0.426834525351374
Astragalus_fruticosus,0.485809824487793
Astragalus_reduncus,0.485809824487793
Astragalus_centralis,0.458727259228988
Astragalus_nobilis,0.458727259228988
Astragalus_trichanthus,0.408865291241796
Astragalus_nematodes,0.408865291241796
Astragalus_neurophyllus,0.430158900870379
Astragalus_chrysomallus,0.508338359944835
Astragalus_bucharicus,0.591920055248864
Astragalus_pseudomegalomerus,0.591920055248864
Astragalus_cornutus,0.423015351691011
Astragalus_xiphidium,0.474719591523947
Astragalus_varius,0.595872149376371
Astragalus_peterfii,0.595872149376371
Astragalus_baldshuanicus,0.531209360092863
Astragalus_schachdarinus,0.721574922505293
Astragalus_virgaeformis,0.721574922505293
Astragalus_scleroxylon,0.452108696596405
Astragalus_kabadianus,0.551361459994303
Astragalus_kudrjaschovii,0.551361459994303
Astragalus_neolipskyanus,0.447104822497603
Astragalus_pseudocytisoides,0.447104822497603
